id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,deposit_per_office,deposit_per_account,accounts_per_office,has_deposits,has_offices,has_accounts
8263,2020,Jharkhand,20,Jamtara,333,Eastern Region,Rural,36,705,944,26.22222222222222,1.3390070921985815,19.583333333333332,1,1,1
8264,2020,Jharkhand,20,Jamtara,333,Eastern Region,Semi-urban,27,341,1355,50.18518518518518,3.973607038123167,12.62962962962963,1,1,1
8265,2020,Jharkhand,20,Khunti,606,Eastern Region,Rural,28,490,753,26.892857142857142,1.536734693877551,17.5,1,1,1
8266,2020,Jharkhand,20,Khunti,606,Eastern Region,Semi-urban,22,278,952,43.27272727272727,3.4244604316546763,12.636363636363637,1,1,1
8267,2020,Jharkhand,20,Koderma,334,Eastern Region,Rural,31,555,1177,37.96774193548387,2.120720720720721,17.903225806451612,1,1,1
8268,2020,Jharkhand,20,Koderma,334,Eastern Region,Semi-urban,34,475,2007,59.029411764705884,4.225263157894737,13.970588235294118,1,1,1
8269,2020,Jharkhand,20,Latehar,335,Eastern Region,Rural,20,622,861,43.05,1.3842443729903537,31.1,1,1,1
8270,2020,Jharkhand,20,Latehar,335,Eastern Region,Semi-urban,23,338,918,39.91304347826087,2.7159763313609466,14.695652173913043,1,1,1
8271,2020,Jharkhand,20,Lohardaga,336,Eastern Region,Rural,23,391,425,18.47826086956522,1.0869565217391304,17.0,1,1,1
8272,2020,Jharkhand,20,Lohardaga,336,Eastern Region,Semi-urban,21,288,1080,51.42857142857143,3.75,13.714285714285714,1,1,1
8273,2020,Jharkhand,20,Pakur,337,Eastern Region,Rural,38,703,703,18.5,1.0,18.5,1,1,1
8274,2020,Jharkhand,20,Pakur,337,Eastern Region,Semi-urban,29,366,859,29.620689655172413,2.3469945355191255,12.620689655172415,1,1,1
8275,2020,Jharkhand,20,Palamu,338,Eastern Region,Rural,69,1503,1966,28.492753623188406,1.3080505655355954,21.782608695652176,1,1,1
8276,2020,Jharkhand,20,Palamu,338,Eastern Region,Semi-urban,51,1059,4098,80.3529411764706,3.869688385269122,20.764705882352942,1,1,1
8277,2020,Jharkhand,20,West Singhbhum,343,Eastern Region,Rural,71,1021,1569,22.098591549295776,1.5367286973555339,14.380281690140846,1,1,1
8278,2020,Jharkhand,20,West Singhbhum,343,Eastern Region,Semi-urban,58,841,23111,398.4655172413793,27.48038049940547,14.5,1,1,1
8279,2020,Jharkhand,20,East Singhbum,327,Eastern Region,Rural,75,1151,2292,30.56,1.9913119026933102,15.346666666666666,1,1,1
8280,2020,Jharkhand,20,East Singhbum,327,Eastern Region,Semi-urban,57,739,3614,63.40350877192982,4.890392422192152,12.964912280701755,1,1,1
8281,2020,Jharkhand,20,East Singhbum,327,Eastern Region,Urban,199,2383,22803,114.58793969849246,9.569030633655057,11.974874371859297,1,1,1
8282,2020,Jharkhand,20,Ramgarh,607,Eastern Region,Rural,42,515,1686,40.142857142857146,3.2737864077669903,12.261904761904763,1,1,1
8283,2020,Jharkhand,20,Ramgarh,607,Eastern Region,Semi-urban,70,948,5017,71.67142857142858,5.292194092827004,13.542857142857143,1,1,1
8284,2020,Jharkhand,20,Ranchi,339,Eastern Region,Rural,135,1805,4371,32.37777777777778,2.421606648199446,13.37037037037037,1,1,1
8285,2020,Jharkhand,20,Ranchi,339,Eastern Region,Semi-urban,41,641,2396,58.4390243902439,3.7379095163806553,15.634146341463415,1,1,1
8286,2020,Jharkhand,20,Ranchi,339,Eastern Region,Metropolitan,323,3266,51414,159.1764705882353,15.74219228413962,10.111455108359133,1,1,1
8287,2020,Jharkhand,20,Sahebganj,340,Eastern Region,Rural,42,747,836,19.904761904761905,1.1191432396251673,17.785714285714285,1,1,1
8288,2020,Jharkhand,20,Sahebganj,340,Eastern Region,Semi-urban,39,792,1864,47.794871794871796,2.3535353535353534,20.307692307692307,1,1,1
8289,2020,Jharkhand,20,Saraikela Kharsawan,341,Eastern Region,Rural,74,1053,2158,29.16216216216216,2.049382716049383,14.22972972972973,1,1,1
8290,2020,Jharkhand,20,Saraikela Kharsawan,341,Eastern Region,Semi-urban,21,171,645,30.714285714285715,3.7719298245614037,8.142857142857142,1,1,1
8291,2020,Jharkhand,20,Saraikela Kharsawan,341,Eastern Region,Urban,27,238,1991,73.74074074074075,8.365546218487395,8.814814814814815,1,1,1
8292,2020,Jharkhand,20,Simdega,342,Eastern Region,Rural,25,505,653,26.12,1.293069306930693,20.2,1,1,1
8293,2020,Jharkhand,20,Simdega,342,Eastern Region,Semi-urban,16,219,920,57.5,4.200913242009133,13.6875,1,1,1
8380,2020,Karnataka,29,Bagalkote,524,Southern Region,Rural,98,1092,1542,15.73469387755102,1.4120879120879122,11.142857142857142,1,1,1
8381,2020,Karnataka,29,Bagalkote,524,Southern Region,Semi-urban,120,1734,4118,34.31666666666667,2.374855824682814,14.45,1,1,1
8382,2020,Karnataka,29,Bagalkote,524,Southern Region,Urban,43,523,3910,90.93023255813954,7.4760994263862335,12.162790697674419,1,1,1
8383,2020,Karnataka,29,Bengaluru Rural,526,Southern Region,Rural,101,761,6132,60.71287128712871,8.057818659658345,7.534653465346534,1,1,1
8384,2020,Karnataka,29,Bengaluru Rural,526,Southern Region,Semi-urban,123,1385,9215,74.91869918699187,6.653429602888087,11.260162601626016,1,1,1
8385,2020,Karnataka,29,Bengaluru Urban,525,Southern Region,Rural,132,880,4274,32.378787878787875,4.8568181818181815,6.666666666666667,1,1,1
8386,2020,Karnataka,29,Bengaluru Urban,525,Southern Region,Semi-urban,88,787,3577,40.64772727272727,4.545108005082592,8.943181818181818,1,1,1
8387,2020,Karnataka,29,Bengaluru Urban,525,Southern Region,Metropolitan,2488,32316,681694,273.9927652733119,21.094628048025747,12.988745980707396,1,1,1
8388,2020,Karnataka,29,Belagavi,527,Southern Region,Rural,231,2933,4156,17.99134199134199,1.4169792021820662,12.696969696969697,1,1,1
8389,2020,Karnataka,29,Belagavi,527,Southern Region,Semi-urban,240,3891,10041,41.8375,2.5805705474171163,16.2125,1,1,1
8390,2020,Karnataka,29,Belagavi,527,Southern Region,Urban,170,1885,15435,90.79411764705883,8.188328912466844,11.088235294117647,1,1,1
8391,2020,Karnataka,29,Ballari,528,Southern Region,Rural,120,1885,1993,16.608333333333334,1.0572944297082227,15.708333333333334,1,1,1
8392,2020,Karnataka,29,Ballari,528,Southern Region,Semi-urban,89,1654,4036,45.348314606741575,2.4401451027811367,18.584269662921347,1,1,1
8393,2020,Karnataka,29,Ballari,528,Southern Region,Urban,128,1520,9847,76.9296875,6.47828947368421,11.875,1,1,1
8394,2020,Karnataka,29,Bidar,529,Southern Region,Rural,67,756,921,13.746268656716419,1.2182539682539681,11.283582089552239,1,1,1
8395,2020,Karnataka,29,Bidar,529,Southern Region,Semi-urban,55,1019,1767,32.127272727272725,1.7340529931305202,18.527272727272727,1,1,1
8396,2020,Karnataka,29,Bidar,529,Southern Region,Urban,49,629,2709,55.285714285714285,4.3068362480127185,12.83673469387755,1,1,1
8397,2020,Karnataka,29,Bijapur,636,Southern Region,Rural,110,1404,1749,15.9,1.2457264957264957,12.763636363636364,1,1,1
8398,2020,Karnataka,29,Bijapur,636,Southern Region,Semi-urban,73,1282,2530,34.657534246575345,1.9734789391575662,17.561643835616437,1,1,1
8399,2020,Karnataka,29,Bijapur,636,Southern Region,Urban,66,897,5229,79.22727272727273,5.829431438127091,13.590909090909092,1,1,1
8400,2020,Karnataka,29,Chamarajanagara,531,Southern Region,Rural,67,836,1091,16.28358208955224,1.305023923444976,12.477611940298507,1,1,1
8401,2020,Karnataka,29,Chamarajanagara,531,Southern Region,Semi-urban,70,930,1944,27.771428571428572,2.0903225806451613,13.285714285714286,1,1,1
8402,2020,Karnataka,29,Chikkaballapura,630,Southern Region,Rural,95,1068,1688,17.768421052631577,1.5805243445692885,11.242105263157894,1,1,1
8403,2020,Karnataka,29,Chikkaballapura,630,Southern Region,Semi-urban,66,900,2927,44.34848484848485,3.252222222222222,13.636363636363637,1,1,1
8404,2020,Karnataka,29,Chikkamagaluru,532,Southern Region,Rural,164,1306,4404,26.853658536585368,3.3721286370597245,7.963414634146342,1,1,1
8405,2020,Karnataka,29,Chikkamagaluru,532,Southern Region,Semi-urban,52,515,1922,36.96153846153846,3.732038834951456,9.903846153846153,1,1,1
8406,2020,Karnataka,29,Chikkamagaluru,532,Southern Region,Urban,51,465,2605,51.07843137254902,5.602150537634409,9.117647058823529,1,1,1
8407,2020,Karnataka,29,Chitradurga,533,Southern Region,Rural,120,1452,1812,15.1,1.2479338842975207,12.1,1,1,1
8408,2020,Karnataka,29,Chitradurga,533,Southern Region,Semi-urban,61,910,2179,35.721311475409834,2.3945054945054944,14.918032786885245,1,1,1
8409,2020,Karnataka,29,Chitradurga,533,Southern Region,Urban,43,537,2659,61.83720930232558,4.951582867783985,12.488372093023257,1,1,1
8410,2020,Karnataka,29,Dakshina Kannada,534,Southern Region,Rural,210,1855,6082,28.961904761904762,3.2787061994609163,8.833333333333334,1,1,1
8411,2020,Karnataka,29,Dakshina Kannada,534,Southern Region,Semi-urban,127,1535,7381,58.118110236220474,4.808469055374593,12.086614173228346,1,1,1
8412,2020,Karnataka,29,Dakshina Kannada,534,Southern Region,Urban,276,2537,32342,117.18115942028986,12.748127709893575,9.192028985507246,1,1,1
8413,2020,Karnataka,29,Davangere,535,Southern Region,Rural,98,1148,1393,14.214285714285714,1.2134146341463414,11.714285714285714,1,1,1
8414,2020,Karnataka,29,Davangere,535,Southern Region,Semi-urban,48,736,1769,36.854166666666664,2.4035326086956523,15.333333333333334,1,1,1
8415,2020,Karnataka,29,Davangere,535,Southern Region,Urban,92,1144,5288,57.47826086956522,4.6223776223776225,12.434782608695652,1,1,1
8416,2020,Karnataka,29,Dharwad,536,Southern Region,Rural,84,957,1900,22.61904761904762,1.9853709508881923,11.392857142857142,1,1,1
8417,2020,Karnataka,29,Dharwad,536,Southern Region,Semi-urban,33,562,1168,35.39393939393939,2.078291814946619,17.03030303030303,1,1,1
8418,2020,Karnataka,29,Dharwad,536,Southern Region,Urban,259,3126,21899,84.55212355212355,7.005438259756878,12.069498069498069,1,1,1
8419,2020,Karnataka,29,Gadag,537,Southern Region,Rural,69,716,1247,18.07246376811594,1.7416201117318435,10.376811594202898,1,1,1
8420,2020,Karnataka,29,Gadag,537,Southern Region,Semi-urban,51,801,1831,35.90196078431372,2.285892634207241,15.705882352941176,1,1,1
8421,2020,Karnataka,29,Gadag,537,Southern Region,Urban,40,465,2420,60.5,5.204301075268817,11.625,1,1,1
8422,2020,Karnataka,29,Kalaburagi,538,Southern Region,Rural,100,1423,1561,15.61,1.0969782150386507,14.23,1,1,1
8423,2020,Karnataka,29,Kalaburagi,538,Southern Region,Semi-urban,63,1223,2446,38.82539682539682,2.0,19.41269841269841,1,1,1
8424,2020,Karnataka,29,Kalaburagi,538,Southern Region,Urban,112,1365,9494,84.76785714285714,6.9553113553113555,12.1875,1,1,1
8425,2020,Karnataka,29,Hassan,539,Southern Region,Rural,192,1689,3240,16.875,1.9182948490230907,8.796875,1,1,1
8426,2020,Karnataka,29,Hassan,539,Southern Region,Semi-urban,72,985,3171,44.041666666666664,3.219289340101523,13.680555555555555,1,1,1
8427,2020,Karnataka,29,Hassan,539,Southern Region,Urban,69,701,3922,56.84057971014493,5.594864479315264,10.159420289855072,1,1,1
8428,2020,Karnataka,29,Haveri,540,Southern Region,Rural,108,1303,1463,13.546296296296296,1.1227935533384497,12.064814814814815,1,1,1
8429,2020,Karnataka,29,Haveri,540,Southern Region,Semi-urban,74,1203,3200,43.24324324324324,2.660016625103907,16.256756756756758,1,1,1
8430,2020,Karnataka,29,Haveri,540,Southern Region,Urban,30,406,1253,41.766666666666666,3.086206896551724,13.533333333333333,1,1,1
8431,2020,Karnataka,29,Kodagu,541,Southern Region,Rural,105,778,2805,26.714285714285715,3.6053984575835476,7.40952380952381,1,1,1
8432,2020,Karnataka,29,Kodagu,541,Southern Region,Semi-urban,51,454,2896,56.78431372549019,6.378854625550661,8.901960784313726,1,1,1
8433,2020,Karnataka,29,Kolar,542,Southern Region,Rural,101,1151,2237,22.14851485148515,1.9435273675065161,11.396039603960396,1,1,1
8434,2020,Karnataka,29,Kolar,542,Southern Region,Semi-urban,49,663,1800,36.734693877551024,2.7149321266968327,13.53061224489796,1,1,1
8435,2020,Karnataka,29,Kolar,542,Southern Region,Urban,40,614,2900,72.5,4.723127035830619,15.35,1,1,1
8436,2020,Karnataka,29,Koppal,543,Southern Region,Rural,72,1078,1309,18.180555555555557,1.2142857142857142,14.972222222222221,1,1,1
8437,2020,Karnataka,29,Koppal,543,Southern Region,Semi-urban,65,949,2648,40.738461538461536,2.790305584826133,14.6,1,1,1
8438,2020,Karnataka,29,Koppal,543,Southern Region,Urban,27,333,884,32.74074074074074,2.6546546546546548,12.333333333333334,1,1,1
8439,2020,Karnataka,29,Mandya,544,Southern Region,Rural,148,1656,2643,17.85810810810811,1.5960144927536233,11.18918918918919,1,1,1
8440,2020,Karnataka,29,Mandya,544,Southern Region,Semi-urban,74,1039,2198,29.7027027027027,2.115495668912416,14.04054054054054,1,1,1
8441,2020,Karnataka,29,Mandya,544,Southern Region,Urban,45,541,2322,51.6,4.292051756007393,12.022222222222222,1,1,1
8442,2020,Karnataka,29,Mysuru,545,Southern Region,Rural,164,1895,3093,18.859756097560975,1.6321899736147758,11.554878048780488,1,1,1
8443,2020,Karnataka,29,Mysuru,545,Southern Region,Semi-urban,90,1254,2736,30.4,2.1818181818181817,13.933333333333334,1,1,1
8444,2020,Karnataka,29,Mysuru,545,Southern Region,Urban,319,3546,32379,101.50156739811912,9.131133671742809,11.115987460815047,1,1,1
8445,2020,Karnataka,29,Raichur,546,Southern Region,Rural,77,1018,777,10.090909090909092,0.7632612966601179,13.220779220779221,1,1,1
8446,2020,Karnataka,29,Raichur,546,Southern Region,Semi-urban,96,1519,3124,32.541666666666664,2.0566161948650428,15.822916666666666,1,1,1
8447,2020,Karnataka,29,Raichur,546,Southern Region,Urban,69,652,3712,53.79710144927536,5.693251533742331,9.44927536231884,1,1,1
8448,2020,Karnataka,29,Ramanagara,631,Southern Region,Rural,100,1353,4994,49.94,3.6910569105691056,13.53,1,1,1
8449,2020,Karnataka,29,Ramanagara,631,Southern Region,Semi-urban,78,1214,3322,42.58974358974359,2.7364085667215816,15.564102564102564,1,1,1
8450,2020,Karnataka,29,Shivamogga,547,Southern Region,Rural,141,1314,3277,23.24113475177305,2.493911719939117,9.319148936170214,1,1,1
8451,2020,Karnataka,29,Shivamogga,547,Southern Region,Semi-urban,55,857,3188,57.96363636363636,3.719953325554259,15.581818181818182,1,1,1
8452,2020,Karnataka,29,Shivamogga,547,Southern Region,Urban,119,1449,9174,77.09243697478992,6.3312629399585925,12.176470588235293,1,1,1
8453,2020,Karnataka,29,Tumakuru,548,Southern Region,Rural,158,2068,2842,17.9873417721519,1.374274661508704,13.08860759493671,1,1,1
8454,2020,Karnataka,29,Tumakuru,548,Southern Region,Semi-urban,99,1724,3824,38.62626262626262,2.2180974477958237,17.414141414141415,1,1,1
8455,2020,Karnataka,29,Tumakuru,548,Southern Region,Urban,84,913,5369,63.916666666666664,5.880613362541073,10.869047619047619,1,1,1
8456,2020,Karnataka,29,Udupi,549,Southern Region,Rural,184,1748,7892,42.891304347826086,4.51487414187643,9.5,1,1,1
8457,2020,Karnataka,29,Udupi,549,Southern Region,Semi-urban,88,977,6300,71.5909090909091,6.448311156601842,11.102272727272727,1,1,1
8458,2020,Karnataka,29,Udupi,549,Southern Region,Urban,107,1050,11149,104.19626168224299,10.618095238095238,9.813084112149532,1,1,1
8459,2020,Karnataka,29,Uttara Kannada,550,Southern Region,Rural,111,1117,3360,30.27027027027027,3.008057296329454,10.063063063063064,1,1,1
8460,2020,Karnataka,29,Uttara Kannada,550,Southern Region,Semi-urban,159,2328,10497,66.01886792452831,4.509020618556701,14.641509433962264,1,1,1
8461,2020,Karnataka,29,Yadgir,635,Southern Region,Rural,44,636,685,15.568181818181818,1.0770440251572326,14.454545454545455,1,1,1
8462,2020,Karnataka,29,Yadgir,635,Southern Region,Semi-urban,72,1046,2327,32.31944444444444,2.224665391969407,14.527777777777779,1,1,1
8499,2020,Kerala,32,Alappuzha,554,Southern Region,Rural,4,24,134,33.5,5.583333333333333,6.0,1,1,1
8500,2020,Kerala,32,Alappuzha,554,Southern Region,Semi-urban,336,4132,29855,88.85416666666667,7.2253146176185865,12.297619047619047,1,1,1
8501,2020,Kerala,32,Alappuzha,554,Southern Region,Urban,61,728,4367,71.59016393442623,5.998626373626373,11.934426229508198,1,1,1
8502,2020,Kerala,32,Ernakulam,555,Southern Region,Rural,17,144,1121,65.94117647058823,7.784722222222222,8.470588235294118,1,1,1
8503,2020,Kerala,32,Ernakulam,555,Southern Region,Semi-urban,577,5691,42165,73.07625649913345,7.409066947812335,9.8630849220104,1,1,1
8504,2020,Kerala,32,Ernakulam,555,Southern Region,Urban,487,3951,67710,139.03490759753595,17.137433561123768,8.1129363449692,1,1,1
8505,2020,Kerala,32,Idukki,556,Southern Region,Rural,13,75,113,8.692307692307692,1.5066666666666666,5.769230769230769,1,1,1
8506,2020,Kerala,32,Idukki,556,Southern Region,Semi-urban,177,2039,6595,37.259887005649716,3.234428641490927,11.519774011299434,1,1,1
8507,2020,Kerala,32,Kannur,557,Southern Region,Rural,20,172,660,33.0,3.8372093023255816,8.6,1,1,1
8508,2020,Kerala,32,Kannur,557,Southern Region,Semi-urban,381,5316,29837,78.31233595800525,5.61267870579383,13.952755905511811,1,1,1
8509,2020,Kerala,32,Kasaragod,558,Southern Region,Rural,62,633,1549,24.983870967741936,2.447077409162717,10.209677419354838,1,1,1
8510,2020,Kerala,32,Kasaragod,558,Southern Region,Semi-urban,131,1560,5269,40.221374045801525,3.3775641025641026,11.908396946564885,1,1,1
8511,2020,Kerala,32,Kasaragod,558,Southern Region,Urban,41,556,2764,67.41463414634147,4.971223021582734,13.560975609756097,1,1,1
8512,2020,Kerala,32,Kollam,559,Southern Region,Rural,4,47,212,53.0,4.51063829787234,11.75,1,1,1
8513,2020,Kerala,32,Kollam,559,Southern Region,Semi-urban,303,4383,23996,79.1947194719472,5.474788957335159,14.465346534653465,1,1,1
8514,2020,Kerala,32,Kollam,559,Southern Region,Urban,105,1189,10154,96.70476190476191,8.53994953742641,11.323809523809524,1,1,1
8515,2020,Kerala,32,Kottayam,560,Southern Region,Rural,29,201,1788,61.6551724137931,8.895522388059701,6.931034482758621,1,1,1
8516,2020,Kerala,32,Kottayam,560,Southern Region,Semi-urban,507,4781,39978,78.85207100591715,8.361848985567873,9.429980276134122,1,1,1
8517,2020,Kerala,32,Kozhikode,561,Southern Region,Rural,6,38,166,27.666666666666668,4.368421052631579,6.333333333333333,1,1,1
8518,2020,Kerala,32,Kozhikode,561,Southern Region,Semi-urban,268,3930,13493,50.34701492537314,3.433333333333333,14.664179104477611,1,1,1
8519,2020,Kerala,32,Kozhikode,561,Southern Region,Urban,221,2073,16521,74.75565610859728,7.969609261939219,9.380090497737557,1,1,1
8520,2020,Kerala,32,Malappuram,562,Southern Region,Semi-urban,439,6262,24662,56.17767653758542,3.938358351964229,14.264236902050113,1,1,1
8521,2020,Kerala,32,Malappuram,562,Southern Region,Urban,37,427,2020,54.5945945945946,4.730679156908665,11.54054054054054,1,1,1
8522,2020,Kerala,32,Palakkad,563,Southern Region,Rural,34,283,781,22.970588235294116,2.7597173144876326,8.323529411764707,1,1,1
8523,2020,Kerala,32,Palakkad,563,Southern Region,Semi-urban,342,4519,16183,47.3187134502924,3.5811020137198497,13.213450292397662,1,1,1
8524,2020,Kerala,32,Palakkad,563,Southern Region,Urban,101,999,9116,90.25742574257426,9.125125125125125,9.891089108910892,1,1,1
8525,2020,Kerala,32,Pathanamthitta,564,Southern Region,Rural,9,52,678,75.33333333333333,13.038461538461538,5.777777777777778,1,1,1
8526,2020,Kerala,32,Pathanamthitta,564,Southern Region,Semi-urban,387,3699,43343,111.99741602067184,11.717491213841578,9.55813953488372,1,1,1
8527,2020,Kerala,32,Thiruvananthapuram,565,Southern Region,Rural,7,87,206,29.428571428571427,2.367816091954023,12.428571428571429,1,1,1
8528,2020,Kerala,32,Thiruvananthapuram,565,Southern Region,Semi-urban,351,4720,19007,54.15099715099715,4.026906779661017,13.447293447293447,1,1,1
8529,2020,Kerala,32,Thiruvananthapuram,565,Southern Region,Urban,414,3857,61816,149.31400966183574,16.02696396162821,9.316425120772946,1,1,1
8530,2020,Kerala,32,Thrissur,566,Southern Region,Rural,152,1145,5990,39.4078947368421,5.2314410480349345,7.532894736842105,1,1,1
8531,2020,Kerala,32,Thrissur,566,Southern Region,Semi-urban,453,5191,36335,80.20971302428256,6.999614717780775,11.45916114790287,1,1,1
8532,2020,Kerala,32,Thrissur,566,Southern Region,Urban,187,1889,22679,121.27807486631016,12.00582318687136,10.101604278074866,1,1,1
8533,2020,Kerala,32,Wayanad,567,Southern Region,Rural,7,49,91,13.0,1.8571428571428572,7.0,1,1,1
8534,2020,Kerala,32,Wayanad,567,Southern Region,Semi-urban,130,1520,3651,28.084615384615386,2.4019736842105264,11.692307692307692,1,1,1
8543,2020,Ladakh,37,Kargil,6,Northern Region,Rural,13,94,548,42.15384615384615,5.829787234042553,7.230769230769231,1,1,1
